id,source,image_path,question,answer,chart_type,task_type,difficulty,verified,split,notes
hard_tie_0084__q2,synthetic,gold/images/hard_tie_0084.png,Rank the top 3 products by units sold.,"Widget D, Widget B, Widget F",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=84); correct-by-construction; style=minimal"
hard_tie_0084__q3,synthetic,gold/images/hard_tie_0084.png,How many more units did Widget D sell than Widget B?,150,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=84); correct-by-construction; style=minimal"
hard_simcol_0085__q1,synthetic,gold/images/hard_simcol_0085.png,What was APAC's revenue in 2025?,$4600,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=85); correct-by-construction; style=dense"
hard_simcol_0085__q2,synthetic,gold/images/hard_simcol_0085.png,"In 2025, which region had the highest revenue?",EMEA,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=85); correct-by-construction; style=dense"
hard_many_0086__q1,synthetic,gold/images/hard_many_0086.png,Which vertical had the highest revenue?,Hospitality,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=86); correct-by-construction; style=dark"
hard_many_0086__q2,synthetic,gold/images/hard_many_0086.png,Rank the top 3 verticals by revenue.,"Hospitality, Logistics, Media",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=86); correct-by-construction; style=dark"
hard_many_0086__q3,synthetic,gold/images/hard_many_0086.png,Which vertical had the lowest revenue?,Construction,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=86); correct-by-construction; style=dark"
hard_crowd_0087__q1,synthetic,gold/images/hard_crowd_0087.png,"For Enterprise, in which period was revenue highest?",Mar,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=87); correct-by-construction; style=academic"
hard_crowd_0087__q2,synthetic,gold/images/hard_crowd_0087.png,"For Enterprise, did revenue increase or decrease from Apr to May?",Increased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=87); correct-by-construction; style=academic"
hard_log_0088__q1,synthetic,gold/images/hard_log_0088.png,Which product sold the most units?,Widget C,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=88); correct-by-construction; style=pastel"
hard_log_0088__q2,synthetic,gold/images/hard_log_0088.png,How many more units did Widget C sell than Widget B?,89980,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=88); correct-by-construction; style=pastel"
hard_dual_0089__q1,synthetic,gold/images/hard_dual_0089.png,What was the conversion rate in Sep?,7.6%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=89); correct-by-construction; style=bold"
hard_dual_0089__q2,synthetic,gold/images/hard_dual_0089.png,In which period was the conversion rate highest?,Oct,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=89); correct-by-construction; style=bold"
hard_dual_0089__q3,synthetic,gold/images/hard_dual_0089.png,What was the revenue in Sep?,$6200,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=89); correct-by-construction; style=bold"
hard_trunc_0090__q1,synthetic,gold/images/hard_trunc_0090.png,Which segment had the highest revenue?,Government,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=90); correct-by-construction; style=neutral"
hard_trunc_0090__q2,synthetic,gold/images/hard_trunc_0090.png,How much more revenue did Government generate than Mid-Market?,$1300,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=90); correct-by-construction; style=neutral"
hard_unlab_0091__q1,synthetic,gold/images/hard_unlab_0091.png,What was Media's revenue?,$5000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=91); correct-by-construction; style=editorial"
hard_unlab_0091__q2,synthetic,gold/images/hard_unlab_0091.png,Which vertical had the highest revenue?,Logistics,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=91); correct-by-construction; style=editorial"
hard_unline_0092__q1,synthetic,gold/images/hard_unline_0092.png,How many signups were there in W1?,2400,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=92); correct-by-construction; style=salmon"
hard_unline_0092__q2,synthetic,gold/images/hard_unline_0092.png,In which period were signups lowest?,W2,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=92); correct-by-construction; style=salmon"
hard_tie_0093__q1,synthetic,gold/images/hard_tie_0093.png,Which product sold the most units?,Widget E,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=93); correct-by-construction; style=spreadsheet"
hard_tie_0093__q2,synthetic,gold/images/hard_tie_0093.png,Rank the top 3 products by units sold.,"Widget E, Widget D, Widget C",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=93); correct-by-construction; style=spreadsheet"
hard_tie_0093__q3,synthetic,gold/images/hard_tie_0093.png,How many more units did Widget E sell than Widget D?,150,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=93); correct-by-construction; style=spreadsheet"
hard_simcol_0094__q1,synthetic,gold/images/hard_simcol_0094.png,What was APAC's revenue in 2024?,$6100,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=94); correct-by-construction; style=minimal"
hard_simcol_0094__q2,synthetic,gold/images/hard_simcol_0094.png,"In 2024, which region had the highest revenue?",ANZ,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=94); correct-by-construction; style=minimal"
hard_many_0095__q1,synthetic,gold/images/hard_many_0095.png,Which vertical had the highest revenue?,Finance,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=95); correct-by-construction; style=dense"
hard_many_0095__q2,synthetic,gold/images/hard_many_0095.png,Rank the top 3 verticals by revenue.,"Finance, Construction, Utilities",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=95); correct-by-construction; style=dense"
hard_many_0095__q3,synthetic,gold/images/hard_many_0095.png,Which vertical had the lowest revenue?,Agriculture,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=95); correct-by-construction; style=dense"
hard_crowd_0096__q1,synthetic,gold/images/hard_crowd_0096.png,"For Government, in which period was revenue highest?",Jul,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=96); correct-by-construction; style=dark"
hard_crowd_0096__q2,synthetic,gold/images/hard_crowd_0096.png,"For Government, did revenue increase or decrease from Sep to Oct?",Decreased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=96); correct-by-construction; style=dark"
hard_log_0097__q1,synthetic,gold/images/hard_log_0097.png,Which product sold the most units?,Widget B,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=97); correct-by-construction; style=academic"
hard_log_0097__q2,synthetic,gold/images/hard_log_0097.png,How many more units did Widget B sell than Widget F?,39960,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=97); correct-by-construction; style=academic"
hard_dual_0098__q1,synthetic,gold/images/hard_dual_0098.png,What was the conversion rate in Q4?,5.0%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=98); correct-by-construction; style=pastel"
hard_dual_0098__q2,synthetic,gold/images/hard_dual_0098.png,In which period was the conversion rate highest?,Q2,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=98); correct-by-construction; style=pastel"
hard_dual_0098__q3,synthetic,gold/images/hard_dual_0098.png,What was the revenue in Q4?,$5800,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=98); correct-by-construction; style=pastel"
hard_trunc_0099__q1,synthetic,gold/images/hard_trunc_0099.png,Which segment had the highest revenue?,Consumer,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=99); correct-by-construction; style=bold"
hard_trunc_0099__q2,synthetic,gold/images/hard_trunc_0099.png,How much more revenue did Consumer generate than Enterprise?,$1400,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=99); correct-by-construction; style=bold"
hard_unlab_0100__q1,synthetic,gold/images/hard_unlab_0100.png,What was Construction's revenue?,$4000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=100); correct-by-construction; style=neutral"
hard_unlab_0100__q2,synthetic,gold/images/hard_unlab_0100.png,Which vertical had the highest revenue?,Retail,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=100); correct-by-construction; style=neutral"
hard_unline_0101__q1,synthetic,gold/images/hard_unline_0101.png,How many signups were there in Apr?,5000,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=101); correct-by-construction; style=editorial"
hard_unline_0101__q2,synthetic,gold/images/hard_unline_0101.png,In which period were signups lowest?,Jan,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=101); correct-by-construction; style=editorial"
hard_tie_0102__q1,synthetic,gold/images/hard_tie_0102.png,Which product sold the most units?,Widget A,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=102); correct-by-construction; style=salmon"
hard_tie_0102__q2,synthetic,gold/images/hard_tie_0102.png,Rank the top 3 products by units sold.,"Widget A, Widget F, Widget E",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=102); correct-by-construction; style=salmon"
hard_tie_0102__q3,synthetic,gold/images/hard_tie_0102.png,How many more units did Widget A sell than Widget F?,150,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=102); correct-by-construction; style=salmon"
hard_simcol_0103__q1,synthetic,gold/images/hard_simcol_0103.png,What was NA's revenue in Forecast?,$8800,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=103); correct-by-construction; style=spreadsheet"
hard_simcol_0103__q2,synthetic,gold/images/hard_simcol_0103.png,"In Forecast, which region had the highest revenue?",MEA,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=103); correct-by-construction; style=spreadsheet"
hard_many_0104__q1,synthetic,gold/images/hard_many_0104.png,Which vertical had the highest revenue?,Automotive,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=104); correct-by-construction; style=minimal"
hard_many_0104__q2,synthetic,gold/images/hard_many_0104.png,Rank the top 3 verticals by revenue.,"Automotive, Hospitality, Insurance",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=104); correct-by-construction; style=minimal"
hard_many_0104__q3,synthetic,gold/images/hard_many_0104.png,Which vertical had the lowest revenue?,Agriculture,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=104); correct-by-construction; style=minimal"
hard_crowd_0105__q1,synthetic,gold/images/hard_crowd_0105.png,"For Enterprise, in which period was revenue highest?",Q4,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=105); correct-by-construction; style=dense"
hard_crowd_0105__q2,synthetic,gold/images/hard_crowd_0105.png,"For Enterprise, did revenue increase or decrease from Q2 to Q3?",Increased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=105); correct-by-construction; style=dense"
hard_log_0106__q1,synthetic,gold/images/hard_log_0106.png,Which product sold the most units?,Widget A,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=106); correct-by-construction; style=dark"
hard_log_0106__q2,synthetic,gold/images/hard_log_0106.png,How many more units did Widget A sell than Widget F?,54955,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=106); correct-by-construction; style=dark"
hard_dual_0107__q1,synthetic,gold/images/hard_dual_0107.png,What was the conversion rate in Jun?,3.0%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=107); correct-by-construction; style=academic"
hard_dual_0107__q2,synthetic,gold/images/hard_dual_0107.png,In which period was the conversion rate highest?,May,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=107); correct-by-construction; style=academic"
hard_dual_0107__q3,synthetic,gold/images/hard_dual_0107.png,What was the revenue in Jun?,$3300,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=107); correct-by-construction; style=academic"
hard_trunc_0108__q1,synthetic,gold/images/hard_trunc_0108.png,Which segment had the highest revenue?,Mid-Market,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=108); correct-by-construction; style=pastel"
hard_trunc_0108__q2,synthetic,gold/images/hard_trunc_0108.png,How much more revenue did Mid-Market generate than Government?,$1700,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=108); correct-by-construction; style=pastel"
hard_unlab_0109__q1,synthetic,gold/images/hard_unlab_0109.png,What was Logistics's revenue?,$2000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=109); correct-by-construction; style=bold"
hard_unlab_0109__q2,synthetic,gold/images/hard_unlab_0109.png,Which vertical had the highest revenue?,Utilities,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=109); correct-by-construction; style=bold"
hard_unline_0110__q1,synthetic,gold/images/hard_unline_0110.png,How many signups were there in Jan?,3500,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=110); correct-by-construction; style=neutral"
hard_unline_0110__q2,synthetic,gold/images/hard_unline_0110.png,In which period were signups lowest?,Mar,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=110); correct-by-construction; style=neutral"
hard_tie_0111__q1,synthetic,gold/images/hard_tie_0111.png,Which product sold the most units?,Widget C,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=111); correct-by-construction; style=editorial"
hard_tie_0111__q2,synthetic,gold/images/hard_tie_0111.png,Rank the top 3 products by units sold.,"Widget C, Widget A, Widget E",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=111); correct-by-construction; style=editorial"
hard_tie_0111__q3,synthetic,gold/images/hard_tie_0111.png,How many more units did Widget C sell than Widget A?,100,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=111); correct-by-construction; style=editorial"
hard_simcol_0112__q1,synthetic,gold/images/hard_simcol_0112.png,What was APAC's revenue in 2024?,$5300,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=112); correct-by-construction; style=salmon"
hard_simcol_0112__q2,synthetic,gold/images/hard_simcol_0112.png,"In 2024, which region had the highest revenue?",MEA,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=112); correct-by-construction; style=salmon"
hard_many_0113__q1,synthetic,gold/images/hard_many_0113.png,Which vertical had the highest revenue?,Logistics,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=113); correct-by-construction; style=spreadsheet"
hard_many_0113__q2,synthetic,gold/images/hard_many_0113.png,Rank the top 3 verticals by revenue.,"Logistics, Tech, Automotive",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=113); correct-by-construction; style=spreadsheet"
hard_many_0113__q3,synthetic,gold/images/hard_many_0113.png,Which vertical had the lowest revenue?,Healthcare,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=113); correct-by-construction; style=spreadsheet"
hard_crowd_0114__q1,synthetic,gold/images/hard_crowd_0114.png,"For Nonprofit, in which period was revenue highest?",Q2,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=114); correct-by-construction; style=minimal"
hard_crowd_0114__q2,synthetic,gold/images/hard_crowd_0114.png,"For Nonprofit, did revenue increase or decrease from Q3 to Q4?",Decreased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=114); correct-by-construction; style=minimal"
hard_log_0115__q1,synthetic,gold/images/hard_log_0115.png,Which product sold the most units?,Widget E,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=115); correct-by-construction; style=dense"
hard_log_0115__q2,synthetic,gold/images/hard_log_0115.png,How many more units did Widget E sell than Widget A?,94935,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=115); correct-by-construction; style=dense"
hard_dual_0116__q1,synthetic,gold/images/hard_dual_0116.png,What was the conversion rate in Mar?,9.0%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=116); correct-by-construction; style=dark"
hard_dual_0116__q2,synthetic,gold/images/hard_dual_0116.png,In which period was the conversion rate highest?,Mar,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=116); correct-by-construction; style=dark"
hard_dual_0116__q3,synthetic,gold/images/hard_dual_0116.png,What was the revenue in Mar?,$4100,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=116); correct-by-construction; style=dark"
hard_trunc_0117__q1,synthetic,gold/images/hard_trunc_0117.png,Which segment had the highest revenue?,Enterprise,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=117); correct-by-construction; style=academic"
hard_trunc_0117__q2,synthetic,gold/images/hard_trunc_0117.png,How much more revenue did Enterprise generate than Education?,$1800,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=117); correct-by-construction; style=academic"
hard_unlab_0118__q1,synthetic,gold/images/hard_unlab_0118.png,What was Insurance's revenue?,$16000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=118); correct-by-construction; style=pastel"
hard_unlab_0118__q2,synthetic,gold/images/hard_unlab_0118.png,Which vertical had the highest revenue?,Insurance,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=118); correct-by-construction; style=pastel"
hard_unline_0119__q1,synthetic,gold/images/hard_unline_0119.png,How many signups were there in Mar?,1600,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=119); correct-by-construction; style=bold"
hard_unline_0119__q2,synthetic,gold/images/hard_unline_0119.png,In which period were signups lowest?,Jun,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=119); correct-by-construction; style=bold"
hard_tie_0120__q1,synthetic,gold/images/hard_tie_0120.png,Which product sold the most units?,Widget B,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=120); correct-by-construction; style=neutral"
hard_tie_0120__q2,synthetic,gold/images/hard_tie_0120.png,Rank the top 3 products by units sold.,"Widget B, Widget F, Gizmo X",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=120); correct-by-construction; style=neutral"
hard_tie_0120__q3,synthetic,gold/images/hard_tie_0120.png,How many more units did Widget B sell than Widget F?,100,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=120); correct-by-construction; style=neutral"
hard_simcol_0121__q1,synthetic,gold/images/hard_simcol_0121.png,What was MEA's revenue in 2024?,$2400,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=121); correct-by-construction; style=editorial"
hard_simcol_0121__q2,synthetic,gold/images/hard_simcol_0121.png,"In 2024, which region had the highest revenue?",NA,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=121); correct-by-construction; style=editorial"
hard_many_0122__q1,synthetic,gold/images/hard_many_0122.png,Which vertical had the highest revenue?,Tech,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=122); correct-by-construction; style=salmon"
hard_many_0122__q2,synthetic,gold/images/hard_many_0122.png,Rank the top 3 verticals by revenue.,"Tech, Telecom, Agriculture",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=122); correct-by-construction; style=salmon"
hard_many_0122__q3,synthetic,gold/images/hard_many_0122.png,Which vertical had the lowest revenue?,Education,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=122); correct-by-construction; style=salmon"
hard_crowd_0123__q1,synthetic,gold/images/hard_crowd_0123.png,"For SMB, in which period was revenue highest?",Q3,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=123); correct-by-construction; style=spreadsheet"
hard_crowd_0123__q2,synthetic,gold/images/hard_crowd_0123.png,"For SMB, did revenue increase or decrease from Q3 to Q4?",Decreased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=123); correct-by-construction; style=spreadsheet"
hard_log_0124__q1,synthetic,gold/images/hard_log_0124.png,Which product sold the most units?,Widget D,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=124); correct-by-construction; style=minimal"
hard_log_0124__q2,synthetic,gold/images/hard_log_0124.png,How many more units did Widget D sell than Gizmo Y?,94980,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=124); correct-by-construction; style=minimal"
hard_dual_0125__q1,synthetic,gold/images/hard_dual_0125.png,What was the conversion rate in Oct?,5.8%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=125); correct-by-construction; style=dense"
hard_dual_0125__q2,synthetic,gold/images/hard_dual_0125.png,In which period was the conversion rate highest?,Dec,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=125); correct-by-construction; style=dense"
hard_dual_0125__q3,synthetic,gold/images/hard_dual_0125.png,What was the revenue in Oct?,$10100,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=125); correct-by-construction; style=dense"
hard_trunc_0126__q1,synthetic,gold/images/hard_trunc_0126.png,Which segment had the highest revenue?,Enterprise,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=126); correct-by-construction; style=dark"
hard_trunc_0126__q2,synthetic,gold/images/hard_trunc_0126.png,How much more revenue did Enterprise generate than Mid-Market?,$1500,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=126); correct-by-construction; style=dark"
hard_unlab_0127__q1,synthetic,gold/images/hard_unlab_0127.png,What was Construction's revenue?,$10000,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=127); correct-by-construction; style=academic"
hard_unlab_0127__q2,synthetic,gold/images/hard_unlab_0127.png,Which vertical had the highest revenue?,Manufacturing,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=127); correct-by-construction; style=academic"
hard_unline_0128__q1,synthetic,gold/images/hard_unline_0128.png,How many signups were there in Nov?,4500,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=128); correct-by-construction; style=pastel"
hard_unline_0128__q2,synthetic,gold/images/hard_unline_0128.png,In which period were signups lowest?,Aug,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=128); correct-by-construction; style=pastel"
hard_tie_0129__q1,synthetic,gold/images/hard_tie_0129.png,Which product sold the most units?,Widget B,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=129); correct-by-construction; style=bold"
hard_tie_0129__q2,synthetic,gold/images/hard_tie_0129.png,Rank the top 3 products by units sold.,"Widget B, Widget D, Widget E",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=129); correct-by-construction; style=bold"
hard_tie_0129__q3,synthetic,gold/images/hard_tie_0129.png,How many more units did Widget B sell than Widget D?,150,bar,delta_absolute,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=129); correct-by-construction; style=bold"
hard_simcol_0130__q1,synthetic,gold/images/hard_simcol_0130.png,What was MEA's revenue in Actual?,$7600,grouped_bar,lookup_value,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=130); correct-by-construction; style=neutral"
hard_simcol_0130__q2,synthetic,gold/images/hard_simcol_0130.png,"In Actual, which region had the highest revenue?",NA,grouped_bar,max_min,hard,true,train,"hard/similar_colors; procedural gen (seed=777, idx=130); correct-by-construction; style=neutral"
hard_many_0131__q1,synthetic,gold/images/hard_many_0131.png,Which vertical had the highest revenue?,Finance,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=131); correct-by-construction; style=editorial"
hard_many_0131__q2,synthetic,gold/images/hard_many_0131.png,Rank the top 3 verticals by revenue.,"Finance, Utilities, Manufacturing",bar,rank_order,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=131); correct-by-construction; style=editorial"
hard_many_0131__q3,synthetic,gold/images/hard_many_0131.png,Which vertical had the lowest revenue?,Logistics,bar,max_min,hard,true,train,"hard/many_categories; procedural gen (seed=777, idx=131); correct-by-construction; style=editorial"
hard_crowd_0132__q1,synthetic,gold/images/hard_crowd_0132.png,"For Education, in which period was revenue highest?",Jul,line,max_min,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=132); correct-by-construction; style=salmon"
hard_crowd_0132__q2,synthetic,gold/images/hard_crowd_0132.png,"For Education, did revenue increase or decrease from Jul to Aug?",Decreased,line,trend_direction,hard,true,train,"hard/crowded_legend; procedural gen (seed=777, idx=132); correct-by-construction; style=salmon"
hard_log_0133__q1,synthetic,gold/images/hard_log_0133.png,Which product sold the most units?,Widget E,bar,max_min,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=133); correct-by-construction; style=spreadsheet"
hard_log_0133__q2,synthetic,gold/images/hard_log_0133.png,How many more units did Widget E sell than Gizmo X?,74930,bar,delta_absolute,hard,true,train,"hard/log_scale; procedural gen (seed=777, idx=133); correct-by-construction; style=spreadsheet"
hard_dual_0134__q1,synthetic,gold/images/hard_dual_0134.png,What was the conversion rate in Apr?,2.5%,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=134); correct-by-construction; style=minimal"
hard_dual_0134__q2,synthetic,gold/images/hard_dual_0134.png,In which period was the conversion rate highest?,Feb,mixed,max_min,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=134); correct-by-construction; style=minimal"
hard_dual_0134__q3,synthetic,gold/images/hard_dual_0134.png,What was the revenue in Apr?,$5900,mixed,lookup_value,hard,true,train,"hard/dual_axis; procedural gen (seed=777, idx=134); correct-by-construction; style=minimal"
hard_trunc_0135__q1,synthetic,gold/images/hard_trunc_0135.png,Which segment had the highest revenue?,Nonprofit,bar,max_min,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=135); correct-by-construction; style=dense"
hard_trunc_0135__q2,synthetic,gold/images/hard_trunc_0135.png,How much more revenue did Nonprofit generate than Startup?,$800,bar,delta_absolute,hard,true,train,"hard/truncated_axis; procedural gen (seed=777, idx=135); correct-by-construction; style=dense"
hard_unlab_0136__q1,synthetic,gold/images/hard_unlab_0136.png,What was Construction's revenue?,$3500,bar,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=136); correct-by-construction; style=dark"
hard_unlab_0136__q2,synthetic,gold/images/hard_unlab_0136.png,Which vertical had the highest revenue?,Tech,bar,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=136); correct-by-construction; style=dark"
hard_unline_0137__q1,synthetic,gold/images/hard_unline_0137.png,How many signups were there in Nov?,6000,line,lookup_value,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=137); correct-by-construction; style=academic"
hard_unline_0137__q2,synthetic,gold/images/hard_unline_0137.png,In which period were signups lowest?,Sep,line,max_min,hard,true,train,"hard/unlabeled; procedural gen (seed=777, idx=137); correct-by-construction; style=academic"
hard_tie_0138__q1,synthetic,gold/images/hard_tie_0138.png,Which product sold the most units?,Widget C,bar,max_min,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=138); correct-by-construction; style=pastel"
hard_tie_0138__q2,synthetic,gold/images/hard_tie_0138.png,Rank the top 3 products by units sold.,"Widget C, Widget E, Widget B",bar,rank_order,hard,true,train,"hard/near_tie; procedural gen (seed=777, idx=138); correct-by-construction; style=pastel"
